LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-09-03 08:09:24,1900-01-00 00:00:00,,EC:08:6B:7A:83:5E,-76, ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:24,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:24,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:24,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:24,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:24,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:25,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:26,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:27,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,,A0:32:99:BF:9D:53,-80,,0.000000,0.000000,0.000,0.000,Client
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:28,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:29,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:30,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:31,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:32,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:33,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:34,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:35,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:36,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,,0C:8F:FF:58:2B:C9,-78,,0.000000,0.000000,0.000,0.000,Client
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:37,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:38,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:39,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:40,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:41,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-03 08:09:41,1900-01-00 00:00:00,kooshasystem34405058,EC:08:6B:7A:83:5E,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
